province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
British Columbia	Shawnigan Lake	www.shawnigan.ca	8-12	Private schools		https://www.cais.ca/page.cfm?p=367&start=41	Shawnigan Lake School	Boarding/Day	V0R 2W1	250-743-5516	1975 Renfrew Road
Quebec	Westmount	www.selwyn.ca	K-11	Private schools		https://www.cais.ca/page.cfm?p=366&start=41	Selwyn House School	Day	H3Y 2H8	514-931-9481	95 chemin Cote St-Antoine
	Hamilton	www.saltus.bm	K-13	Private schools		https://www.cais.ca/page.cfm?p=364&start=41	Saltus Grammar School	Day		441-292-6177	P.O. Box HM 2224
Nova Scotia	Halifax	www.shsh.ca	Jr. Primary - Grade 12	Private schools		https://www.cais.ca/page.cfm?p=363&start=41	Sacred Heart School of Halifax	Day	B3H 1X8	902-422-4459	5820 Spring Garden Road
Alberta	Calgary	www.rundle.ab.ca	Kindergarten-Grade 12	Private schools		https://www.cais.ca/page.cfm?p=362&start=41	Rundle College	Day	T2G 4B9	403-291-3866	4411 Manitoba Road S.E.
Ontario	Toronto	www.rsgc.on.ca	3-12	Private schools		https://www.cais.ca/page.cfm?p=361&start=41	Royal St. George's College	Day	M5R 3B5	416-533-9481	120 Howland Avenue
New Brunswick	Rothesay	www.rns.cc	6-12	Private schools		https://www.cais.ca/page.cfm?p=360&start=41	Rothesay Netherwood School	Boarding/Day	E2E 5H1	506-847-8224	40 College Hill Road
Ontario	Rosseau	www.rosseaulakecollege.com	7-12	Private schools		https://www.cais.ca/page.cfm?p=359&start=41	Rosseau Lake College	Boarding/Day	P0C 1J0	705-732-4351	1967 Bright Street
Ontario	Toronto	www.rhacademy.ca	K-8	Private schools		https://www.cais.ca/page.cfm?p=660&start=41	Robbins Hebrew Academy	Day	M5P 3K3	416.224.8737	1700 Bathhurst Street
Alberta	Calgary	www.rivervalleyschool.ca	Preschool-Grade 6	Private schools		https://www.cais.ca/page.cfm?p=1607&start=41	River Valley School	Day	T3B 2E7	(403) 246-2275	3127 Bowwood Dr NW
Ontario	St. Catharines	www.ridleycollege.com	K-12, PG	Private schools		https://www.cais.ca/page.cfm?p=358&start=41	Ridley College	Boarding/Day	L2R 7C3	905-684-1889	P.O. Box 3013, 2 Ridley Road
British Columbia	Duncan	www.qms.bc.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=357&start=41	Queen Margaret's School	Boarding/Day	V9L 1C2	250-746-4185	660 Brownsey Avenue
Ontario	Newmarket	www.pickeringcollege.on.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=355&start=41	Pickering College	Boarding/Day	L3Y 4X2	905-895-1700	16945 Bayview Avenue
Ontario	Toronto	www.djds.ca	K-6	Private schools		https://www.cais.ca/page.cfm?p=1806&start=41	Paul Penna Downtown Jewish Day School *		M5S 2J2	416-928-3537	750 Spadina Avenue
	Neuchatel	www.njc.ch	Ontario 12	Private schools		https://www.cais.ca/page.cfm?p=354&start=41	Neuchâtel Junior College	Day	2002	416.368.8169	Cret-Taconnet 4, Switzerland
Ontario	Toronto	www.sterlinghall.com	K-8	Private schools		https://www.cais.ca/page.cfm?p=389&start=61	The Sterling Hall School	Day	M6A 1V4	416-785-3410	99 Cartwright Avenue
Quebec	Montreal	www.sacredheart.qc.ca	7-11	Private schools		https://www.cais.ca/page.cfm?p=388&start=61	The Sacred Heart School of Montreal	Day	H3H 1Y4	514-937-2845	3635 Atwater Avenue
Ontario	Toronto	www.rds-on.com	K-8	Private schools		https://www.cais.ca/page.cfm?p=387&start=61	The Rosedale Day School	Day	M5S 1R1	416-923-4726	131 Bloor Street West, Ste 426
Quebec	Montreal	www.priory.qc.ca	K-6	Private schools		https://www.cais.ca/page.cfm?p=386&start=61	The Priory School	Day	H3Y 1R9	514-935-5966	3120 The Boulevard
Ontario	Toronto	www.leobaeck.ca		Private schools		https://www.cais.ca/page.cfm?p=1561&start=61	The Leo Baeck Day School*		M6C 3A4	416-787-9899	501 Arlington Ave
Ontario	King	www.cds.on.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=385&start=61	The Country Day School	Day	L7B 1K5	905-833-1220	13415 Dufferin Street
Ontario	Toronto	www.bss.on.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=384&start=61	The Bishop Strachan School	Boarding/Day	M4V 1X2	416-483-4325	298 Lonsdale Road
Ontario	Toronto	www.tfs.ca	Age 2 - Grade 12	Private schools		https://www.cais.ca/page.cfm?p=392&start=61	TFS - Canada's International School	Day	M4N 1T7	416-484-6533	306 Lawrence Ave E.
Alberta	Okotoks	www.sts.ab.ca	1-12	Private schools		https://www.cais.ca/page.cfm?p=383&start=61	Strathcona-Tweedsmuir School	Day	T1S 1A2	403-938-4431	RR 2
Quebec	Stanstead	www.stansteadcollege.com	7-12	Private schools		https://www.cais.ca/page.cfm?p=381&start=61	Stanstead College	Boarding/Day	J0B 3E0	819-876-2223	450 Dufferin Street
Ontario	Oakville	www.smls.on.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=380&start=61	St. Mildred's-Lightbourn School	Day	L6J 2L1	905-845-2386	1080 Linbrook Road
British Columbia	Victoria	www.smus.ca/cais	K-12	Private schools		https://www.cais.ca/page.cfm?p=379&start=61	St. Michaels University School	Boarding/Day	V8P 4P5	250-370-6170	3400 Richmond Road
British Columbia	Victoria	www.stmarg.ca	Preschool-Grade 12	Private schools		https://www.cais.ca/page.cfm?p=378&start=61	St. Margaret's School	Boarding/Day	V8X 3P7	(250) 479-7171	1080 Lucas Avenue
Manitoba	Winnipeg	www.sjr.mb.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=377&start=61	St. John's-Ravenscourt School	Boarding/Day	R3T 3K5	204-477-2400	400 South Drive
Ontario	Waterloo Region (Breslau)	www.sjkschool.org	K-12	Private schools		https://www.cais.ca/page.cfm?p=376&start=61	St. John's-Kilmarnock School	Day	N0B 1M0	519-648-2183	2201 Shantz Station Road
Quebec	Montreal	www.stgeorges.qc.ca	K-11	Private schools		https://www.cais.ca/page.cfm?p=374&start=61	St. George's School of Montreal	Day	H3Y 1R9	514-937-9289	3100 The Boulevard
British Columbia	Vancouver	www.yorkhouse.ca	JK - Grade 12	Private schools		https://www.cais.ca/page.cfm?p=402&start=81	York House School	Day	V6J 2V6	604-736-6551	4176 Alexandra Street
British Columbia	Vancouver	www.wpga.ca	Junior Kindergarten-Grade 12	Private schools		https://www.cais.ca/page.cfm?p=401&start=81	West Point Grey Academy	Day	V6R 4P9	604-222-8750	4125 West 8th Avenue
Quebec	Dollard des Ormeaux	www.wicmtl.ca	7-11	Private schools		https://www.cais.ca/page.cfm?p=1562&start=81	West Island College*	Day	H9B 2L2	514-683-4660	851 Tecumseh
Alberta	Calgary	www.westislandcollege.ab.ca	7-12	Private schools		https://www.cais.ca/page.cfm?p=400&start=81	West Island College	Day	T2H 1M5	403-444-0023	7410 Blackfoot Trail S.E.
British Columbia	Vancouver	www.talmudtorah.com/	Preschool - 7	Private schools		https://www.cais.ca/page.cfm?p=1271&start=81	Vancouver Talmud Torah*	Day	V5Z 2G1	604-736-7307	998 West 26th Avenue
Ontario	Toronto	www.ucc.on.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=399&start=81	Upper Canada College	Boarding/Day	M4V 1W6	416-488-1125	200 Lonsdale Road
Quebec	Montreal	www.utt.qc.ca/	K-11	Private schools		https://www.cais.ca/page.cfm?p=1153&start=81	United Talmud Torah - Herzliah	Day	H3W IP2	514-739-2291	4840 St. Kevin
Ontario	Port Hope	www.tcs.on.ca	5-12	Private schools		https://www.cais.ca/page.cfm?p=397&start=81	Trinity College School	Boarding/Day	L1A 4K7	905-885-4565	55 Deblaquire Street North,
Quebec	Montreal	www.trafalgar.qc.ca	7-11	Private schools		https://www.cais.ca/page.cfm?p=396&start=81	Trafalgar School for Girls	Day	H3G 2J7	514-935-2644	3495 Simpson St.
Ontario	Whitby	www.trafalgarcastle.ca	5-12	Private schools		https://www.cais.ca/page.cfm?p=395&start=81	Trafalgar Castle School	Boarding/Day	L1N 3W9	905-668-3358	401 Reynolds Street
Ontario	Richmond Hill	www.tmsschool.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=393&start=81	TMS School	Day	L4B 3M7 (Bayview) L4C 5G1 (Elgin)	905-889-6882 230	500 Elgin Mills Rd. East
Ontario	Toronto	www.yorkschool.com	K-12	Private schools		https://www.cais.ca/page.cfm?p=391&start=81	The York School	Day	M4T 1X2	416-926-1325	1320 Yonge Street
Quebec	Westmount	www.thestudy.qc.ca	K-11	Private schools		https://www.cais.ca/page.cfm?p=390&start=81	The Study	Day	H3Y 1S4	514-935-9352	3233 The Boulevard
British Columbia	Vancouver	www.stgeorges.bc.ca	1-12	Private schools		https://www.cais.ca/page.cfm?p=373&start=61	St. George's School	Boarding/Day	V6S 1V1	604-221-3890	4175 West 29th Avenue
Ontario	Toronto	www.scs.on.ca/	1-12	Private schools		https://www.cais.ca/page.cfm?p=372&start=61	St. Clement's School	Day	M4R 1G8	416-483-4835	21 St. Clements Avenue
Ontario	Aurora	www.sac.on.ca	5-12	Private schools		https://www.cais.ca/page.cfm?p=371&start=61	St. Andrew's College	Boarding/Day	L4G 3H7	905-727-3178	15800 Yonge Street
British Columbia	Surrey	www.southridge.bc.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=370&start=61	Southridge School	Day	V3Z 0B7	604-535-5056	2656, 160th Street
British Columbia	West Vancouver	https://www.mulgrave.com/	Pre-K to Grade 12	Private schools		https://www.cais.ca/page.cfm?p=1960&start=41	Mulgrave School	Day	V7S3H9	(604) 922 3223	2330 Cyprus Bowl Lane
Ontario	Toronto	www.montcrest.on.ca	K-8	Private schools		https://www.cais.ca/page.cfm?p=352&start=41	Montcrest School	Day	M4K 1J7	416-469-2008	4 Montcrest Boulevard
Quebec	Westmount	www.ecs.qc.ca	K-11	Private schools		https://www.cais.ca/page.cfm?p=351&start=41	Miss Edgar's & Miss Cramp's School	Day	H3Y 3H6	514-935-6357	525 Mount Pleasant Avenue
British Columbia	Maple Ridge	www.meadowridge.bc.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=350&start=41	Meadowridge School	Day	V4R 1N1	604-467-4444	12224 240th Street
Ontario	North York	www.hawthornschool.com	K-12	Private schools		https://www.cais.ca/page.cfm?p=334&start=21	Hawthorn School for Girls	Day	M3B 2R2	416-444-3054	101 Scarsdale Road
Ontario	Toronto	www.havergal.on.ca	K-12	Private schools		https://www.cais.ca/page.cfm?p=333&start=21	Havergal College	Boarding/Day	M5N 2H9	416-483-3519	1451 Avenue Road
Nova Scotia	Halifax	www.hgs.ns.ca	JK-12	Private schools		https://www.cais.ca/page.cfm?p=332&start=21	Halifax Grammar School	Day	B3H 2Y2	902-423-9312	945 Tower Road
Ontario	Toronto	www.greenwoodcollege.com	7-12	Private schools		https://www.cais.ca/page.cfm?p=331&start=21	Greenwood College School	Day	M4S 2L8	416-482-9811	443 Mt. Pleasant Rd
Manitoba	Winnipeg	www.grayacademy.ca	JK-12	Private schools		https://www.cais.ca/page.cfm?p=330&start=21	Gray Academy of Jewish Education	Day	R3N 2B4	204-477-7425	A202 - 123 Doncaster Street
Ontario	Oakville	www.appleby.on.ca	7-12	Private schools		https://www.cais.ca/page.cfm?p=311&start=1	Appleby College	Boarding/Day	L6K 3P1	905-845-4681	540 Lakeshore Road West
Ontario	Belleville	www.albertcollege.ca	Pre-Kindergarten to Grade 12/Post-Graduate	Private schools		https://www.cais.ca/page.cfm?p=310&start=1	Albert College	Boarding/Day	K8P 1A6	613-968-5726 or 1-800-952-5237	160 Dundas Street West
Quebec	Westmount	www.akivaschool.com	K-6	Private schools		https://www.cais.ca/page.cfm?p=309&start=1	Akiva School	Day	H3Y 3A2	514-939-2430	450 Kensington Avenue
