province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
ON	Mississauga	http://schools.peelschools.org/1259	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1259	Whiteoaks Public School	Public School	L5J1Y8	905-822-0451	1690 Mazo Crescent
ON	Brampton	http://schools.peelschools.org/1573	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1573	William G. Davis Sr. Public School	Public School	L6W2M7	905-459-3661	491 Bartley Bull Pkwy.
ON	Brampton	http://schools.peelschools.org/1578	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1578	Sir Wilfrid Laurier Public School	Public School	L6W2L8	905-451-1415	364 Bartley Bull Pkwy.
ON	Mississauga	http://schools.peelschools.org/1335	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1335	Whitehorn Public School	Public School	L5V2A9	905-819-9807	5785 Whitehorn Avenue
ON	Mississauga	http://meadowvaless.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2562	Meadowvale Secondary School	Secondary School	L5N3B2	905-824-1790	6700 Edenwood Dr.
ON	Brampton	http://schools.peelschools.org/1521	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1521	Westervelts Corners Public School	Public School	L6V4L5	905-459-3456	20 Brickyard Way
ON	Mississauga	http://westcreditss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2582	West Credit Secondary School	Secondary School	L5N4G7	905-858-3087	6325 Montevideo Rd.
ON	Brampton	http://louisearbourss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2642	Louise Arbour Secondary School	Secondary School	L6R0R4	905-793-5451	365 Father Tobin Road
ON	Brampton	http://schools.peelschools.org/1416	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1416	Walnut Grove Public School	Public School	L6P3X8	905-796-4572	10 Pinestaff Road
ON	Mississauga	http://schools.peelschools.org/1560	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1560	Vista Heights Public School	Public School	L5M1V8	905-826-1581	89 Vista Blvd.
ON	Brampton	http://schools.peelschools.org/1439	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1439	Sunny View Middle School	Middle School	L6R3C4	905-789-1707	30 Chapparal Drive
ON	Brampton	http://schools.peelschools.org/1423	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1423	Greenbriar Middle School	Middle School	L6S2C9	905-791-2332	1140 Central Park Dr.
ON	Mississauga	http://schools.peelschools.org/sec/gordongraydon/	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2222	Gordon Graydon Memorial Secondary School	Secondary School	L5E2H8	905-274-2391	1490 Ogden Avenue
ON	Brampton	http://schools.peelschools.org/1440	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1440	Thorndale Public School	Public School	L6P1K5	905-913-1490	133 Thorndale Road
ON	Brampton	http://schools.peelschools.org/1479	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1479	Treeline Public School	Public School	L6P1E7	905-794-1459	145  Treeline Blvd
ON	Mississauga	http://schools.peelschools.org/1567	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1567	Trelawny Public School	Public School	L5N6N6	905-824-0360	3420 Trelawny Circle
ON	Mississauga	http://schools.peelschools.org/1654	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1654	Thomas Street Middle School	Middle School	L5M5G8	905-812-3725	2640 Thomas Street
ON	Mississauga	http://schools.peelschools.org/1380	Kindergarten Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1380	The Woodlands Elementary School	Elementary School	L5C1Y5	905-279-0575	3225 Erindale Station Road
ON	Mississauga	http://schools.peelschools.org/1153	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1153	Tomken Road Middle School	Middle School	L4Y2Y6	905-277-0321	3200 Tomken Road
ON	Mississauga	http://schools.peelschools.org/1354	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1354	The Valleys Sr. Public School	Public School	L5A3R8	905-275-5125	1235 Mississauga Valley Blvd.
ON	Brampton	http://schools.peelschools.org/1471	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1471	Terry Fox Public School	Public School	L6Z1Y6	905-846-1262	95 Richvale Drive North
ON	Mississauga	http://schools.peelschools.org/1329	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1329	Thorn Lodge Public School	Public School	L5K1L2	905-822-5481	2730 Thorn Lodge Drive
ON	Mississauga	http://schools.peelschools.org/1363	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1363	Thornwood Public School	Public School	L5A1Y6	905-275-4077	277 Mississauga Valley Blvd
ON	Mississauga	http://schools.peelschools.org/1258	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1258	Tecumseh Public School	Public School	L5H1V4	905-278-5594	1480 Chriseden Drive
ON	Brampton	http://schools.peelschools.org/1540	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1540	Sir John A. Macdonald Sr. Public School	Public School	L6V2R4	905-457-5535	250 Centre Street North
ON	Mississauga	http://schools.peelschools.org/1160	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1160	Silverthorn Public School	Public School	L4Y2Y4	905-279-1651	3535 Cedar Creek Dr.
ON	Brampton	http://schools.peelschools.org/1487	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1487	Stanley Mills Public School	Public School	L6R3C3	905-789-0925	286 Sunny Meadow Blvd
ON	Brampton	http://schools.peelschools.org/1417	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1417	Sir Isaac Brock Public School	Public School	L6P3V8	905-791-6025	45 Meltwater Crescent
ON	Brampton	http://turnerfentonss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2572	Turner Fenton Secondary School	Secondary School	L6W0A2	905-453-9220	7935 Kennedy Rd. S.
ON	Mississauga	http://schools.peelschools.org/1362	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1362	Silver Creek Public School	Public School	L5A2B3	905-270-4455	460 Silver Creek Blvd.
ON	Mississauga	http://schools.peelschools.org/1379	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1379	Springfield Public School	Public School	L5C2J7	905-279-7950	3251 The Credit Woodlands
ON	Mississauga	http://schools.peelschools.org/1334	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1334	Sherwood Mills Public School	Public School	L5V2B8	905-812-8265	1385 Sherwood Mills Blvd
ON	Brampton	http://schools.peelschools.org/1438	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1438	Springdale Public School	Public School	L6R3B6	905-791-5081	100 Dewside Drive
ON	Mississauga	http://www.thewoodlandsschool.com	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2372	The Woodlands Secondary School	Secondary School	L5C1Y5	905-279-0575	3225 Erindale Station Road
ON	Mississauga	http://schools.peelschools.org/1328	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1328	Sheridan Park Public School	Public School	L5K1M1	905-822-2401	2280 Perran Dr.
ON	Brampton	http://schools.peelschools.org/1445	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1445	Springbrook Public School	Public School	L6X0S1	905-796-4447	145 Jordensen Drive
ON	Mississauga	http://schools.peelschools.org/1561	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1561	Shelter Bay Public School	Public School	L5N2C5	905-826-5516	6735 Shelter Bay Rd.
ON	Brampton	http://schools.peelschools.org/1489	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1489	Shaw Public School	Public School	L6R3K2	905-790-6095	10 Father Tobin Road
ON	Caledon	http://schools.peelschools.org/1454	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1454	SouthFields Village Public School	Public School	L7C3R1	905-843-3281	110 Learmont Avenue
ON	Mississauga	http://streetsvilless.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2552	Streetsville Secondary School	Secondary School	L5M1G3	905-826-1195	72 Joymar Dr.
ON	Mississauga	http://tlkennedyss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2352	TL Kennedy Secondary School	Secondary School	L5B1N7	905-279-6540	3100 Hurontario St.
ON	Mississauga	http://schools.peelschools.org/1331	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1331	Sawmill Valley Public School	Public School	L5L2Z5	905-820-2500	3625 Sawmill Valley Dr.
ON	Brampton	http://schools.peelschools.org/1519	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1519	Sir William Gage Middle School	Middle School	L6Y5L6	905-456-3394	625 Queen Street
ON	Brampton	http://schools.peelschools.org/1470	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1470	Somerset Drive Public School	Public School	L6Z1C7	905-846-2500	50 Somerset Dr.
ON	Brampton	http://schools.peelschools.org/1555	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1555	Sir Winston Churchill Public School	Public School	L6W1V1	905-459-2320	89 Ardglen Dr.
ON	Mississauga	http://schools.peelschools.org/1563	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1563	Settler's Green Public School	Public School	L5N2S1	905-826-4947	5800 Montevideo Road
ON	Mississauga	http://stephenlewis.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2682	Stephen Lewis Secondary School	Secondary School	L5M7E6	905-363-0289	3675 Thomas Street
ON	Mississauga	http://schools.peelschools.org/1315	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1315	Ruth Thompson Middle School	Middle School	L5M7M8	905-814-1729	5605 Freshwater Drive
ON	Brampton	http://schools.peelschools.org/1434	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1434	Russell D. Barber Public School	Public School	L6S6A5	905-455-7177	255 North Park Drive
ON	Mississauga	http://schools.peelschools.org/sec/pas		Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2095	Peel Alternative School South	School South	L5E2H8	905-278-3396	1500 Ogden Ave.
ON	Mississauga	http://schools.peelschools.org/1111	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1111	Ridgewood Public School	Public School	L4T2R3	905-677-1350	7207 Cambrett Dr.
ON	Brampton	http://schools.peelschools.org/1483	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1483	Royal Orchard Middle School	Middle School	L6X4M4	905-455-3760	77 Royal Orchard Drive
ON	Mississauga	http://schools.peelschools.org/1281	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1281	Riverside Public School	Public School	L5H2E8	905-274-1515	30 John St. N.
ON	Brampton	http://schools.peelschools.org/1493	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1493	Rowntree Public School	Public School	L7A3L6	905-840-4601	254 Queen Mary Drive
ON	Brampton	http://schools.peelschools.org/1419/	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1419	Ross Drive Public School	Public School	L6R3S7	905-796-4563	40 Ross Drive
ON	Brampton	http://schools.peelschools.org/1433	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1433	Red Willow Public School	Public School	L6P2B1	905-794-4728	80 Redwillow Road
ON	Brampton	http://schools.peelschools.org/sec/pas		Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2096	Peel Alternative School North	School North	L6W2L4	905-455-1225	315 Bartley Bull Parkway
ON	Brampton	http://schools.peelschools.org/1516	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1516	Roberta Bondar Public School	Public School	L6Y5N2	905-457-1799	30 Pantomine Blvd
ON	Brampton	http://schools.peelschools.org/1509	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1509	Ridgeview Public School	Public School	L6Y2A1	905-451-6332	25 Brenda Ave.
ON	Brampton	http://sandalwoodheights.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2442	Sandalwood Heights SS	Heights SS	L6R0K7	905-494-0023	2671 Sandalwood Pkwy East
ON	Brampton	http://schools.peelschools.org/1405	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1405	Robert J. Lee Public School	Public School	L6R1J1	905-792-2195	160 Mountainash Road
ON	Mississauga	http://schools.peelschools.org/1558	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1558	Ray Underhill Public School	Public School	L5N1G6	905-826-1742	32 Suburban Dr.
ON	Brampton	http://schools.peelschools.org/1473	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1473	Robert H. Lagerquist Sr. Public School	Public School	L6Z1Y6	905-846-0576	105 Richvale Drive North
ON	Brampton	http://schools.peelschools.org/1535	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1535	Ray Lawson Public School	Public School	L6Y0T8	905-451-3819	725 Ray Lawson Blvd
ON	Brampton	http://schools.peelschools.org/1514	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1514	Queen Street Public School	Public School	L6Y0R7	905-455-6144	20 Academic Drive
ON	Brampton	http://schools.peelschools.org/1576	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1576	Parkway Public School	Public School	L6W1H4	905-451-8440	24 Duncan Bull Dr.
ON	Mississauga	http://schools.peelschools.org/1556	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1556	Plowman's Park Public School	Public School	L5N3J5	905-821-4973	5940  Montevideo Road
ON	Mississauga	http://schools.peelschools.org/1378	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1378	Queenston Drive Public School	Public School	L5C2G6	905-277-9523	3520 Queenston Dr.
ON	Mississauga	http://schools.peelschools.org/1565	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1565	Plum Tree Park Public School	Public School	L5N5R2	905-824-0155	6855 Tenth Line W.
ON	Mississauga	http://schools.peelschools.org/1309	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1309	Owenwood Public School	Public School	L5H3J2	905-822-0311	930 Owenwood Drive
ON	Caledon	http://schools.peelschools.org/1467	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1467	Palgrave Public School	Public School	L7E0L2	905-880-0361	8962 Patterson Sideroad
ON	Mississauga	http://schools.peelschools.org/1273	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1273	Queen Elizabeth Sr. Public School	Public School	L5G2R9	905-278-7287	60 South Service Rd.
ON	Brampton	http://parkholme.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2593	Parkholme School	Parkholme School	L7A2Z7	905-451-1263	10750 Chinguacousy Road
ON	Mississauga	http://schools.peelschools.org/1327	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1327	Oakridge Public School	Public School	L5H3J1	905-274-3601	2060 Stonehouse Cres.
ON	Brampton	http://schools.peelschools.org/1533	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1533	Northwood Public School	Public School	L6X2E9	905-451-6464	70 Gretna Dr.
ON	Mississauga	http://rickhansenss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2542	Rick Hansen Secondary School	Secondary School	L5V1N6	905-567-4260	1150 Dream Crest Road
ON	Mississauga	http://schools.peelschools.org/1317	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1317	Oscar Peterson Public School	Public School	L5M7T6	905-569-6261	5120 Perennial Drive
ON	Brampton	http://schools.peelschools.org/1418/	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1418	Nelson Mandela Public School	Public School	L7A3Z6	905-595-1655	10125 Chinguacousy Road
ON	Mississauga	http://schools.peelschools.org/1583	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1583	Osprey Woods Public School	Public School	L5N7V2	905-785-9687	6135 Lisgar Drive
ON	Mississauga	http://schools.peelschools.org/1318	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1318	McKinnon Public School	Public School	L5M0H3	905-812-2544	3270 Tacc Drive
ON	Mississauga	http://schools.peelschools.org/1161	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1161	Nahani Way Public School	Public School	L4Z3J6	905-507-4044	235 Nahani Way
ON	Mississauga	http://schools.peelschools.org/1361	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1361	Munden Park Public School	Public School	L5A1J8	905-279-9251	515 Tedwyn Drive
ON	Brampton	http://schools.peelschools.org/1421	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1421	Mountain Ash Public School	Public School	L6R3G2	905-793-7595	280 Mountainash Road
ON	Brampton	http://schools.peelschools.org/1507	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1507	McHugh Public School	Public School	L6Y1J2	905-451-2515	31 Craig St.
ON	Brampton	http://schools.peelschools.org/1485	Kindergarten Grade 1 Grade 2 Grade 3 Grade 4 Grade 5 Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1485	Mount Royal Public School	Public School	L6P2K4	905-794-4733	65 Mount Royal Circle
ON	Brampton	http://schools.peelschools.org/1481	Kindergarten Grade 6 Grade 7 Grade 8	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=1481	McCrimmon Middle School	Middle School	L7A2Z3	905-495-3229	83 McCrimmon Drive
ON	Mississauga	http://portcreditss.peelschools.org	Grade 9 Grade 10 Grade 11 Grade 12	Peel District School Board		http://www.peelschools.org/schools/Pages/profile.aspx?sid=2272	Port Credit Secondary School	Secondary School	L5G2E5	905-278-3382	70 Mineola Road E.
