province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
ON	Toronto	http://stbrigid.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Brigid	Elementary	M4C 3X9	416-393-5815	50 Woodmount Avenue
ON	Toronto	http://stbruno.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Bruno	Elementary	M6G 3X6	416-393-5844	402 Melita Crescent
ON	Toronto	http://canadianmartyrs.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Canadian Martyrs	Elementary	M4C 2Z1	416-397-6192	520 Plains Road
ON	Willowdale	http://cardinalcarteracademyforthearts.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Cardinal Carter Academy	Secondary	M2N 3C8	416-397-6119	36 Greenfield Avenue
ON	Hill	http://cardinalleger.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Cardinal Leger	Elementary	M1C 4Y1	416-393-5012	600 Morrish Road West
ON	Toronto	http://chaminadecollege.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Chaminade College	Secondary	M6L 1M8	416-397-6093	490 Queen's Drive
ON	Toronto	http://christtheking.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Christ The King	Elementary	M8W 1N6	416-397-6010	3672 Lake Shore Blvd West
ON	Mills	http://stcatherine.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Catherine	Elementary	M3A 1E9	416-393-5146	30 Roanoke Road Don
ON	Toronto	http://stcecilia.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Cecilia	Elementary	M6P 1R3	416-397-6045	355 Annette Street
ON	Toronto	http://stcharles.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Charles	Elementary	M6B 2W1	416-393-5948	50 Claver Avenue
ON	Downsview	http://stcharlesgarnier.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Charles Garnier	Elementary	M3N 2X9	416-393-5174	20 Stong Court
ON	Toronto	http://stclare.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Clare	Elementary	M6E 3K4	416-393-5026	124 Northcliffe Boulevard
ON	Etobicoke	http://StClement.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Clement	Elementary	M9C 2A2	416-397-6319	4319 Bloor Street West
ON	Scarborough	http://stcolumba.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Columba	Elementary	M1B 1M9	416-393-5604	10 John Tabor Trail
ON	Toronto	http://stconrad.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Conrad	Elementary	M3M 0A8	416-393-5641	5 Exbury Road
ON	Willowdale	http://stcyril.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Cyril	Elementary	M2N 2B9	416-393-5119	18 Kempford Boulevard
ON	York	http://stscosmasanddamian.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Sts Cosmas and Damian	Elementary	M6B 3L3	416-393-5190	111 Danesbury Avenue North
ON	Toronto	http://darcymcgee.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	D`Arcy McGee	Elementary	M6E 2A2	416-393-5063	20 Bansley Avenue
ON	Toronto	http://dantealighieri.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Dante Alighieri	Secondary	M6B 2P9	416-397-6123	60 Playfair Avenue
ON	Weston	http://donboscotoronto.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Don Bosco	Secondary	M9R 1V8	416-393-5714	2 St Andrew's Boulevard
ON	Weston	http://stdemetrius.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Demetrius	Elementary	M9P 1A6	416-393-5087	125 La Rose Avenue
ON	Toronto	http://stdenis.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Denis	Elementary	M4E 3B8	416-393-5827	67 Balsam Avenue
ON	Scarborough	http://stdominicsavio.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Dominic Savio	Elementary	M1B 5X3	416-397-6597	50 Tideswell Blvd.
ON	Rexdale	http://stdorothy.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Dorothy	Elementary	M9V 1N7	416-512-3513	155 John Garland Blvd
ON	Scarborough	http://stdunstan.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Dunstan	Elementary	M1L 3E4	416-393-5801	14 Pharmacy Avenue
ON	Agincourt	http://epiphanyofourlord.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Epiphany of Our Lord Catholic Academy	Elementary	M1W 1J5	416-393-5602	3150 Pharmacy Avenue
ON	Hill	http://stedmundcampion.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Edmund Campion	Elementary	M1E 4N1	416-393-5148	30 Highcastle Road West
ON	York	http://stedward.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Edward	Elementary	M2N 2J6	416-512-3381	1 Botham Road North
ON	Islington	http://stelizabeth.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Elizabeth	Elementary	M9B 1J8	416-393-5048	5 Redcar Avenue
ON	Scarborough	http://stelizabethseton.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Elizabeth Seton	Elementary	M1S 3A4	416-393-5608	25 Havenview Road
ON	Weston	http://steugene.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Eugene	Elementary	M9P 2C3	416-393-5073	30 WestRoyal Road
ON	Weston	http://fatherserra.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Father Serra	Elementary	M9P 3J3	416-397-6095	111 Sun Row Drive
ON	Rexdale	http://fatherhenrycarr.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Fr Henry Carr	Secondary	M9V 3S4	416-393-5692	1760 Martin Grove
ON	Etobicoke	http://fatherjohnredmond.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Fr John Redmond	Secondary	M8V4B7	416-393-5761	28 Colonel Samuel Smith Park Dr.
ON	Scarborough	http://francislibermann.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Francis Libermann	Secondary	M1S 4G2	416-393-5891	4640 Finch Avenue East
ON	Toronto	http://stfidelis.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Fidelis	Elementary	M6L 2S5	416-397-6315	9 Bannerman Street
ON	Scarborough	http://stflorence.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Florence	Elementary	M1B 2L6	416-397-6353	101 Murison Boulevard
ON	Toronto	http://stfrancisofassisi.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Francis Assisi	Elementary	M6G 2Y3	416-393-5782	80 Clinton Street
ON	Downsview	http://stfrancisdesales.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Francis de Sales	Elementary	M3N 1K9	416-229-3743	333 Firgrove Crescent
ON	Toronto	http://stfrancisxavier.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Francis Xavier	Elementary	M6L 1L3	416-393-5121	53 Gracefield Avenue
ON	Willowdale	http://stgabriel.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Gabriel	Elementary	M2N 3H5	416-393-5199	396 Spring Garden Avenue
ON	Scarborough	http://stgabriellalemant.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Gabriel Lalemant	Elementary	M1B 1Y3	416-393-5601	160 Crow Trail
ON	Willowdale	http://stgerald.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Gerald	Elementary	M2J 3L9	416-397-6330	200 Old Sheppard Avenue
ON	Islington	http://stgregory.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Gregory	Elementary	M9B 2K6	416-393-5189	126 Rathburn Road
ON	Toronto	http://holyangels.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Angels	Elementary	M8Z 2G6	416-393-5437	65 Jutland Road
ON	Rexdale	http://holychild.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Child	Elementary	M9W 7A6	416-397-6305	850 Humberwood Blvd
ON	Toronto	http://holycross.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Cross	Elementary	M4J 3R7	416-393-5030	299A Donlands Avenue
ON	Toronto	http://holyfamily.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Family	Elementary	M6K 2V6	416-393-5797	141 Close Avenue
ON	Toronto	http://holyname.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Name	Elementary	M4K 3K9	416-393-5934	690 Carlaw Avenue
ON	Willowdale	http://holyredeemer.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Redeemer	Elementary	M2H 2G2	416-397-6334	111 Aspenwood Drive
ON	Toronto	http://holyrosary.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Rosary	Elementary	M5P 2Y1	416-397-6360	308 Tweedsmuir Avenue
ON	Scarborough	http://holyspirit.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Holy Spirit	Elementary	M1T 3K7	416-393-5572	3530 Sheppard Avenue East
ON	Toronto	http://sthelen.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Helen	Elementary	M6H 1B8	416-397-6142	1196 College Street
ON	Scarborough	http://sthenry.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Henry	Elementary	M1W 3R3	416-393-5612	100 Bamburgh Circle
ON	Toronto	http://immaculateconception.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Immaculate Conception	Elementary	M6M 2K9	416-397-6001	23 Comay Road
ON	Scarborough	http://immaculateheartofmary.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Immaculate Heart of Mary	Elementary	M1N 3J7	416-393-5567	101 Birchmount Road
ON	Scarborough	http://stignatiusofloyola.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Ignatius of Loyola	Elementary	M1S 4B4	416-393-5596	2350 McCowan Road
ON	Mills	http://stisaacjogues.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Isaac Jogues	Elementary	M3A 1Z8	416-393-5223	1330 York Mills Road Don
ON	Downsview	http://jamescardinalmcguigan.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	James Cardinal McGuigan	Secondary	M3J 3G3	416-397-6062	1440 Finch Avenue West
ON	Toronto	http://jamesculnan.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	James Culnan	Elementary	M6S 3S1	416-393-5065	605 Willard Avenue
ON	Scarborough	http://jeanvanier.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Jean Vanier	Secondary	M1K 4G4	416-397-6152	959 Midland Avenue
ON	Islington	http://josyfcardinalslipyj.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	Josyf Cardinal Slipyj	Elementary	M9B 2R5	416-397-6044	35 West Deane Park Drive
ON	Toronto	http://stjames.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St James	Elementary	M6S 4L3	416-393-5046	230 Humbercrest Boulevard
ON	Downsview	http://stjanefrances.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Jane Frances	Elementary	M3L 2E8	416-393-5135	2745 Jane Street
ON	Scarborough	http://stjeandebrebeuf.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Jean De Brebeuf	Elementary	M1B 2X2	416-397-6003	101 Dean Park Road
ON	Downsview	http://stjerome.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Jerome	Elementary	M3J 1P5	416-393-5131	111 Sharpecroft Boulevard
ON	Toronto	http://stjoachim.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Joachim	Elementary	M1L 1W3	416-397-6481	3395 St Clair Avenue East
ON	Toronto	http://stjohn.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St John (Toronto)	Elementary	M4E 1R7	416-393-5211	780 Kingston Road
ON	Toronto	http://stjohnbosco.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St John Bosco	Elementary	M6E 1Y2	416-397-6325	75 Holmesdale Road
ON	Scarborough	http://stjohnpaulii.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St John Paul II	Secondary	M1E 4P6	416-393-5735	685 Military Trail
ON	Downsview	http://stjohntheevangelist.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St John The Evangelist	Elementary	M3L 1A1	416-393-5032	20 Beverly Hills Drive
ON	Rexdale	http://stjohnvianney.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St John Vianney	Elementary	M9V 1J5	416-397-6026	105 Thistledown Boulevard
ON	Mills	http://stjohnxxiii.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St John XXIII	Elementary	M3C 3E7	416-393-5164	175 Grenoble Drive Don
ON	Toronto	http://stjosaphat.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Josaphat	Elementary	M8W 3P1	416-397-6296	85 Forty First Street
ON	Toronto	http://stjoseph.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Joseph	Elementary	M4M 3C7	416-393-5871	176 Leslie Street
ON	Toronto	http://stjosephcollege.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Joseph College	Secondary	M5S 1C4	416-975-4371	74 Wellesley Street West
ON	Willowdale	http://stjosephmorrowpark.tcdsb.org	Secondary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Joseph Morrow Park	Secondary	M2M 3S4	416-397-6141	3379 Bayview Avenue
ON	York	http://stjude.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Jude	Elementary	M9M 2T9	416-393-5122	3251 Weston Road North
ON	Willowdale	http://stkateritekakwitha.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Kateri Tekakwitha	Elementary	M2J 4C5	416-393-5183	70 Margaret Avenue
ON	Scarborough	http://stkevin.tcdsb.org	Elementary	Toronto Catholic District School Board		https://www.tcdsb.org/school/Alphabeticalschooldirectory/Pages/default.aspx	St Kevin	Elementary	M1R 3J6	416-393-5268	15 Murray Glen Drive
