province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	Montréal	www.cspi.qc.ca/cfma/	Centres de formation professionnelle	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7026&Itemid=22	Centre de formation des métiers de l'acier	Centres de formation professionnelle	H1J 2X9	353-0801	9200 rue de l'Innovation
Québec	Montréal	www.cspi.qc.ca/far-ferland/	Centres de formation générale des adultes	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=16230&Itemid=13	Centre Eusèbe-Gagnon	Centres de formation générale des adultes	H1B 4H5	(514) 789-2953	1680 8e Avenue
Québec	Montréal	www.cspi.qc.ca/cdj/	Centres de formation professionnelle	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7027&Itemid=22	Centre Daniel-Johnson	Centres de formation professionnelle	H1B 3A8	642-0245	1100 boul. du Tricentenaire
Québec	Montréal	www.cspi.qc.ca/centre-louis-frechette/	Centres de formation générale des adultes	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7035&Itemid=13	Centre Ferland	Centres de formation générale des adultes	H1P 2L9	(514) 323-3155	8755 rue Belcourt
Québec	Montréal	www.cspi.qc.ca/centre-anjou/	Centres de formation générale des adultes	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7028&Itemid=13	Centre Anjou	Centres de formation générale des adultes	H1K 4C9	(514) 354-0120	5515 rue de l'Arena
Québec	Montréal	www.cspi.qc.ca/far-amos/	Centres de formation générale des adultes	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7029&Itemid=13	Centre Amos	Centres de formation générale des adultes	H1H 4t3	(514) 328-3272	10748 rue St-Vital
Québec	Montréal	www.cspi.qc.ca/centre-st-exupery/	Centres de formation professionnelle	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7032&Itemid=22	Centre Antoine-de-St-Exupéry	Centres de formation professionnelle	H1R 3P3	325-0201	8585 rue Pré-Laurin
Québec	Montréal	www.cspi.qc.ca/centre-anjou/	Centres de formation professionnelle	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7028&Itemid=22	Centre Anjou	Centres de formation professionnelle	H1K 4C9	(514) 354-0120	5515 rue de l'Arena
Québec	Montréal	www.cspi.qc.ca/centre-st-exupery/	Centres de formation générale des adultes	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7032&Itemid=13	Centre Antoine-de-St-Exupéry	Centres de formation générale des adultes	H1R 3P3	325-0201	8585 rue Pré-Laurin
Québec	Montréal	www.cspi.qc.ca/calixa-lavallee	Centres de formation professionnelle	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7025&Itemid=22	Centre Calixa-Lavallée	Centres de formation professionnelle	H1H 1P9	955-4555	4555 rue Amos
Québec	Montréal	www.cspi.qc.ca/ad/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6981&Itemid=13	Adélard-Desrosiers	L'école primaire	H1G 4A1	(514) 328-3555	12 600 rue Fortin
Québec	Montréal	www.cspi.qc.ca/wb/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6977&Itemid=13	Wilfrid-Bastien	L'école primaire	H1P 2V6	(514) 323-1340	8155 rue Collerette
Québec	Montréal	www.cspi.qc.ca/vl/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7000&Itemid=13	Victor-Lavigne	L'école primaire	H1R 1C7	(514) 321-9234	5400 rue Couture
Québec	Montréal	www.cspi.qc.ca/wp/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6973&Itemid=13	Wilfrid-Pelletier	L'école primaire	H1K 1M2	(514) 352-7300	8301 rue Wilfrid-Pelletier
Québec	Montréal	www.cspi.qc.ca/steg/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6986&Itemid=13	Sainte-Germaine-Cousin	L'école primaire	H1A 2Y6	(514) 642-0881	1880 48e Avenue
Québec	Montréal	www.cspi.qc.ca/stegc/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6994&Itemid=13	Sainte-Colette Annexe	L'école primaire	H1G 4V1	(514) 328-3575	11 960 avenue Sainte-Colette
Québec	Montréal	www.cspi.qc.ca/centre-louis-frechette/	Centres de formation générale des adultes	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=16229&Itemid=13	Centre Louis-Fréchette Annexe	Centres de formation générale des adultes	H1G 2X2	(514) 326-0660	4975, D'Amos
Québec	Montréal	www.cspi.qc.ca/sd/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6979&Itemid=13	Simone-Desjardins Pavillon Gouin	L'école primaire	H1C 1A8	(514) 881-7150	10 004 boul. Gouin Est
Québec	Montréal	www.cspi.qc.ca/sd/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6989&Itemid=13	Sainte-Marguerite-Bourgeoys	L'école primaire	H1B 2H8	(514) 645-5515	11 625 rue Lagauchetière
Québec	Montréal	www.cspi.qc.ca/stemb/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7008&Itemid=13	Sainte-Gertrude	L'école primaire	H1G 5P8	(514) 328-3566	11 813 boul. Sainte-Gertrude
Québec	Montréal	www.cspi.qc.ca/stm/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6985&Itemid=13	Saint-Marcel	L'école primaire	H1B 3N6	(514) 645-8531	1470 16e Avenue
Québec	Montréal	www.cspi.qc.ca/stvm/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7006&Itemid=13	Saint-Vincent-Marie	L'école primaire	H1H 1Y4	(514) 328-3595	4601 rue De Castille
Québec	Montréal	www.cspi.qc.ca/cpg/	Centres de formation générale des adultes	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7034&Itemid=13	Centre Paul-Gratton	Centres de formation générale des adultes	H1B 1P2	(514) 645-4538	11 865 rue Demontigny
Québec	Montréal	www.cspi.qc.ca/jga/	L'école secondaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7015&Itemid=13	Jean-Grou annexe	L'école secondaire	H1E 6P6	(514) 881-7135	12 823 boul. Rodolphe-Forget
Québec	Montréal	www.cspi.qc.ca/far-relance/	L'école secondaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7033&Itemid=13	La Relance	L'école secondaire	H1K 3W7	(514) 354-0287	7741 avenue du Ronceray
Québec	Montréal	www.cspi.qc.ca/pat/	L'école secondaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7020&Itemid=13	Pointe-aux-Trembles	L'école secondaire	H1A 3P9	(514) 642-8940	15 200 rue Sherbrooke Est
Québec	Montréal	www.cspi.qc.ca/jg/	L'école secondaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7016&Itemid=13	Jean-Grou	L'école secondaire	H1E 6P6	(514) 881-7100	12 725 boul. Rodolphe-Forget
Québec	Montréal	www.cspi.qc.ca/str/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7012&Itemid=13	Saint-Rémi Annexe	L'école primaire	H1H 2C6	(514) 328-3577	4041 rue Monselet
Québec	Montréal	www.cspi.qc.ca/str/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7005&Itemid=13	Saint-Rémi	L'école primaire	H1H 4N6	(514) 328-3590	10 152 rue Rome
Québec	Montréal	www.cspi.qc.ca/rg/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7004&Itemid=13	René-Guénette	L'école primaire	H1H 4P6	(514) 328-3585	11 070 rue Rome
Québec	Montréal	www.cspi.qc.ca/stec/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7007&Itemid=13	Sainte-Colette	L'école primaire	H1G 4W4	(514) 328-3553	12 001 rue Jean-Paul Cardinal
Québec	Montréal	www.cspi.qc.ca/piexii/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6999&Itemid=13	Pie XII	L'école primaire	H1R 1K4	(514) 321-7570	5455 rue Dujarié
Québec	Montréal	www.cspi.qc.ca/ndf/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6978&Itemid=13	Notre-Dame-de-Fatima	L'école primaire	H1E 4T4	(514) 881-7170	12 200 rue René-Masson
Québec	Montréal	www.cspi.qc.ca/stj/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6972&Itemid=13	Saint-Joseph	L'école primaire	H1K 2Y2	(514) 351-1360	7725 avenue Des Ormeaux
Québec	Montréal	www.cspi.qc.ca/flb/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6988&Itemid=13	François-La Bernarde	L'école primaire	H1B 3C8	(514) 645-9134	950 rue Pierre-Lacroix
Québec	Montréal	www.cspi.qc.ca/gr/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6996&Itemid=13	Gabrielle-Roy	L'école primaire	H1P 3E4	(514) 321-8475	5950 rue Honoré-Mercier
Québec	Montréal	www.cspi.qc.ca/jv/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7010&Itemid=13	Jules-Verne	L'école primaire	H1G 5X4	(514) 328-3565	11 811 rue P.-M.-Favier
Québec	Montréal	www.cspi.qc.ca/jn/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=73875&Itemid=13	Jean-Nicolet Annexe	L'école primaire	H1G 5B6	(514) 395-9100	11135, rue Alfred
Québec	Montréal	www.cspi.qc.ca/pdc/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7003&Itemid=13	Pierre-de-Coubertin	L'école primaire	H1H 1T7	(514) 328-3580	4660 rue Charleroi
Québec	Montréal	cspi.qc.ca/sites/br/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6993&Itemid=13	De la Belle-rive (pavillon des trembles)	L'école primaire	H1A 1X4	(514) 642-7337	15 700 rue Notre-Dame
Québec	Montréal	www.cspi.qc.ca/fra/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6982&Itemid=13	De la Fraternité	L'école primaire	H1H 3K3	(514) 328-3550	11 241 rue Drapeau
Québec	Montréal	www.cspi.qc.ca/fg/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6976&Itemid=13	Fernand-Gauthier	L'école primaire	H1E 2B6	(514) 881-7140	12 600 rue Paul-Dufault
Québec	Montréal	www.cspi.qc.ca/fl/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6987&Itemid=13	Félix-Leclerc	L'école primaire	H1B 3B1	(514) 642-9910	1750 boul. du Tricentenaire
Québec	Montréal	www.cspi.qc.ca/jr/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6971&Itemid=13	Jacques-Rousseau	L'école primaire	H1J 1G8	(514) 353-8570	7455 rue Jarry
Québec	Montréal	www.cspi.qc.ca/jn/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6983&Itemid=13	Jean-Nicolet	L'école primaire	H1G 4Y3	(514) 328-3560	11 235 avenue Salk
Québec	Montréal	www.cspi.qc.ca/dr/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6970&Itemid=13	Des Roseraies	L'école primaire	H1M 1W2	(514) 353-3130	6440 boul. Les Galeries d'Anjou
Québec	Montréal	www.cspi.qc.ca/dp/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6984&Itemid=13	Denise-Pelletier	L'école primaire	H1E 1Z5	(514) 881-7190	12 160 27e Avenue
Québec	Montréal	www.cspi.qc.ca/ld/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6997&Itemid=13	La Dauversière	L'école primaire	H1S 1L8	(514) 721-2062	5485 rue Jean-Talon
Québec	Montréal	www.cspi.qc.ca/mafa/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7002&Itemid=13	Marc-Aurèle-Fortin annexe	L'école primaire	H1E 5N4	(514) 648-2239	12 550 rue Fernand-Gauthier
Québec	Montréal	www.cspi.qc.ca/maf/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6968&Itemid=13	Marc-Aurèle-Fortin	L'école primaire	H1E 5N4	(514) 881-7180	12 230 rue Fernand-Gauthier
Québec	Montréal	www.cspi.qc.ca/sto/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6969&Itemid=13	Saint-Octave	L'école primaire	H1B 2V7	(514) 645-8718	11 171 rue Notre-Dame
Québec	Montréal	www.cspi.qc.ca/lc/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6998&Itemid=13	Lambert-Closse	L'école primaire	H1S 1R6	(514) 255-4166	6105 rue Ladauversière
Québec	Montréal	www.cspi.qc.ca/car/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=7011&Itemid=13	Le Carignan	L'école primaire	H1G 3T9	(514) 328-3570	11 480 boul. Rolland
Québec	Montréal	www.cspi.qc.ca/nd/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6991&Itemid=13	Notre-Dame	L'école primaire	H1A 1V6	(514) 642-3950	14 425 rue Notre-Dame
Québec	Montréal	www.cspi.qc.ca/montmart/	L'école primaire	Commission scolaire de la Pointe de l'Ile	French	/index.php?option=com_mtree&task=viewlink&link_id=6990&Itemid=13	Montmartre	L'école primaire	H1A 2P2	(514) 642-9343	1855 59e Avenue
